edad,codigopostal,tipovivienda,dependientes,estadocivil,genero,claveactividad,nivelacademico,telefono,ingreso,egreso,tipoprestamo,tasanormal,tasamoratoria,monto,avales,creditostrabajados,bien,montogarantia,finalidad,remesas,plazo,estatuscuenta
56,70725,2,7,3,1,9999999,6,1,0,0,3,18,18,3000,0,3,5,1,2,1,5,2
37,70725,2,7,4,2,9999999,6,1,0,0,1,48,48,7000,1,3,1,0,2,1,5,2
46,70725,2,3,2,2,9999999,6,1,0,0,1,48,48,7000,1,15,1,0,2,1,5,2
59,70760,2,1,2,2,149907,6,1,0,0,4,24,24,4000,0,12,1,0,2,1,5,2
54,70735,2,6,2,2,9999999,6,1,0,0,1,48,48,2000,1,2,1,0,2,1,8,2
57,70735,2,5,2,2,9999999,4,1,3,0,4,24,24,4000,0,8,1,0,2,1,5,2
40,70735,2,7,2,2,6999900,6,1,5,4,1,48,48,25000,1,7,1,0,2,1,5,2
48,70760,2,2,2,1,9999999,6,1,0,0,3,18,18,3000,0,5,5,0,2,1,1,2
57,70735,2,1,5,1,9999999,6,1,6,6,5,36,36,60000,2,4,1,1,2,1,6,2
43,70735,2,5,2,2,219908,6,1,9,3,1,48,48,7000,1,4,1,0,2,1,9,2
35,70725,2,5,4,2,7113012,5,1,9,1,1,48,48,10000,0,6,1,0,2,1,11,2
32,70735,2,6,2,1,6131023,5,1,5,5,1,48,48,7000,0,10,1,0,2,1,9,2
33,70735,2,4,2,1,6999900,6,1,3,3,1,48,48,20000,1,7,1,0,2,1,6,2
49,70735,2,14,2,2,9999999,6,1,0,0,1,48,48,5000,0,2,1,0,2,1,7,2
42,70725,2,4,5,1,9999999,5,1,1,1,1,48,48,10000,0,2,1,0,2,1,11,2
35,70735,2,6,2,1,7121015,6,1,9,7,1,48,48,10000,0,6,1,0,2,1,11,2
41,70720,2,3,2,2,9999999,7,1,9,0,2,42,42,10000,1,8,1,0,2,1,11,2
35,70725,2,4,2,1,9999999,5,1,0,0,1,48,48,5000,0,1,1,0,2,1,9,2
49,70725,2,2,2,1,232017,6,1,9,0,7,72,72,2000,0,10,1,0,2,1,3,2
44,70725,2,2,2,1,9999999,6,1,0,0,4,24,24,2000,0,14,1,0,2,1,5,2
27,70725,2,6,4,1,232017,7,1,0,0,1,48,48,3000,0,7,1,0,2,1,7,2
37,70735,2,7,2,1,6999900,5,1,9,2,1,48,48,5000,0,3,1,0,2,1,4,2
37,70735,2,4,2,1,9999999,7,1,5,3,1,48,48,10000,1,6,1,0,2,1,11,2
47,70735,2,11,2,2,111063,6,1,0,0,2,42,42,5000,0,10,1,0,2,1,5,2
46,70735,2,6,2,1,9999999,6,1,1,0,1,48,48,15000,1,2,1,0,2,1,6,2
38,70735,2,7,2,2,9999999,6,1,3,2,1,48,48,15000,1,3,1,0,2,1,10,2
60,70705,2,1,2,2,9999999,6,1,0,0,1,48,48,5000,1,7,1,0,2,1,5,2
60,70706,2,1,2,2,9999999,6,1,0,0,1,48,48,5000,0,6,1,0,2,1,5,2
57,70725,2,1,2,2,9999999,6,1,3,1,4,24,24,3000,0,11,1,0,2,1,5,2
24,70735,2,4,2,1,112128,7,1,0,0,1,48,48,2000,1,8,1,0,2,1,6,2
38,70725,2,3,4,2,6999900,6,1,2,0,1,48,48,6000,0,5,1,0,2,1,9,2
57,70735,2,2,2,2,9999999,6,1,1,0,1,48,48,5000,0,5,1,0,2,1,5,2
33,70725,2,8,2,1,9999999,6,1,2,1,1,48,48,3000,1,4,1,0,2,1,5,2
40,70735,2,7,2,2,9999999,7,1,5,1,1,48,48,5000,1,4,1,0,2,1,5,2
55,70725,2,1,4,2,6999900,6,1,9,3,1,48,48,6000,0,10,1,0,2,1,4,2
59,70725,2,1,2,2,9999999,6,1,0,0,4,24,24,3500,0,19,1,0,2,1,5,2
56,70735,2,1,2,2,9999999,6,1,3,0,1,48,48,10000,0,14,1,0,2,1,7,2
33,70735,2,6,2,1,9999999,5,1,0,2,1,48,48,35000,2,1,1,1,2,1,6,2
54,70705,2,5,4,2,9999999,6,1,0,0,2,42,42,6000,1,10,1,0,2,1,5,2
61,70705,2,1,2,2,149907,6,1,0,0,4,24,24,3000,0,22,1,0,2,1,5,3
56,70735,2,4,4,2,9999999,7,1,2,1,1,48,48,10000,0,8,1,0,2,1,7,2
43,70735,2,1,2,1,6131023,6,1,1,0,1,48,48,5000,0,2,1,0,2,1,7,2
30,70735,2,2,2,2,9999999,5,1,2,0,1,48,48,7000,1,1,1,0,2,1,7,2
43,70735,2,14,2,1,219908,6,1,0,0,2,42,42,10000,1,10,1,0,2,1,5,2
40,70735,2,4,2,2,9200007,7,1,7,6,1,48,48,35000,1,5,1,1,2,1,7,2
48,70725,2,6,2,2,129032,4,1,0,0,4,24,24,3000,0,15,1,0,2,1,5,2
49,70725,2,1,3,2,4111936,6,1,9,0,4,24,24,4400,0,11,1,0,2,1,5,2
45,70725,2,1,2,2,9999999,7,1,1,1,1,48,48,10000,1,3,1,0,2,1,11,2
49,70725,2,3,2,1,9999999,6,1,0,0,1,48,48,2400,0,8,1,0,2,1,5,2
33,70735,2,4,2,2,2633023,5,1,7,5,1,48,48,30000,2,11,1,0,2,1,10,2
48,70760,2,2,2,1,9999999,6,1,0,0,3,18,18,3000,0,5,5,0,2,1,5,2
55,70725,2,0,2,1,6999900,6,1,9,2,1,48,48,2500,1,14,1,0,2,1,5,2
46,70735,2,2,4,1,219908,4,1,5,0,3,18,18,3000,0,5,5,1,2,1,8,2
48,70705,2,6,2,2,9999999,6,1,0,0,4,24,24,3000,0,4,1,0,2,1,5,2
55,70735,2,4,4,2,9999999,6,1,1,1,1,48,48,20000,2,2,1,0,2,1,6,2
49,70725,2,3,2,2,4199908,6,1,9,0,4,24,24,3000,0,7,1,0,2,1,5,2
55,70725,2,5,2,2,9999999,6,1,0,1,1,48,48,5000,1,6,1,0,2,1,6,2
60,70735,2,0,2,1,6131023,7,1,2,2,4,24,24,3000,0,13,1,0,2,1,5,2
50,70725,2,1,2,2,9999999,6,1,2,1,4,24,24,3000,0,22,1,0,2,1,5,2
28,70735,2,12,2,1,9999999,6,0,4,0,1,48,48,5000,1,6,1,0,2,1,8,2
34,70725,2,1,5,1,9999999,5,1,0,0,3,18,18,8000,0,16,5,1,2,1,2,2
45,70725,2,3,2,2,9999999,6,1,5,1,1,48,48,12000,1,7,1,0,2,1,7,2
24,70735,2,2,4,1,9999999,6,1,0,0,1,48,48,5000,1,2,1,0,2,1,10,2
33,70725,2,8,2,1,9999999,6,1,2,1,1,48,48,8000,1,4,1,0,2,1,8,2
57,70725,2,2,4,1,9999999,6,1,9,1,1,48,48,5000,0,4,1,0,2,1,7,2
40,70735,2,8,2,2,9999999,7,1,1,0,6,24,24,100000,2,16,1,1,2,1,11,2
57,70735,2,5,2,2,9999999,4,1,3,0,1,48,48,15000,1,8,1,0,2,1,11,2
58,70760,2,0,2,1,9999999,6,1,1,1,1,48,48,5000,1,11,1,0,2,1,10,2
28,70725,2,4,2,2,7100001,5,1,3,1,1,48,48,3500,1,6,1,0,2,1,6,2
23,70725,2,3,2,2,7100001,5,1,9,1,1,48,48,12000,1,7,1,0,2,1,3,2
53,70735,2,2,1,1,9999999,4,1,0,1,1,48,48,4000,1,6,1,0,2,1,6,2
58,70735,2,0,2,2,219908,6,1,5,3,6,24,24,5000,0,18,1,0,2,1,5,2
39,70725,2,13,2,2,9999999,6,1,0,0,1,48,48,3500,1,6,1,0,2,1,3,2
27,70735,2,2,4,1,6131023,5,1,7,6,1,48,48,2000,1,7,1,0,2,1,5,2
54,70705,2,1,4,2,149907,6,1,0,0,4,24,24,3000,0,19,1,0,2,1,5,2
38,70725,2,6,2,2,9999999,7,1,0,0,1,48,48,3000,1,2,1,0,2,1,10,2
45,70725,2,6,2,2,9999999,7,1,3,3,1,48,48,20000,2,13,1,0,2,1,6,2
59,70735,2,3,2,2,9999999,6,1,9,1,5,36,36,150000,2,9,1,1,2,1,11,2
47,70725,2,0,5,1,232017,6,1,3,1,2,42,42,5000,1,14,1,0,2,1,8,2
44,70735,2,9,2,2,9999999,6,1,2,2,1,48,48,8000,1,2,1,0,2,1,8,2
34,70735,2,7,4,2,2711019,7,1,3,2,1,48,48,7000,1,9,1,0,2,1,7,2
43,70760,2,8,2,2,222018,4,1,1,1,6,24,24,30000,1,18,1,0,2,1,11,2
47,70725,2,5,2,2,9999999,6,1,0,0,4,24,24,2000,0,19,1,0,2,1,5,2
38,70725,2,5,2,2,6131023,5,1,2,1,1,48,48,20000,1,5,1,0,2,1,11,2
46,70705,2,2,2,2,9999999,7,1,4,1,4,24,24,4000,0,19,1,0,2,1,5,2
54,70735,2,6,2,1,9999999,4,1,0,0,6,24,24,50000,1,15,1,6,2,1,11,2
39,70735,2,7,2,2,2711019,6,1,0,1,1,48,48,5000,1,13,1,0,2,1,5,2
50,70725,2,1,2,2,9999999,7,1,5,6,4,24,24,5000,0,6,1,0,2,1,5,2
49,70725,2,2,2,1,232017,6,1,9,0,7,72,72,2000,0,10,1,0,2,1,5,2
31,70735,2,5,2,2,5011903,5,1,9,1,1,48,48,5000,1,6,1,0,2,1,8,2
38,70725,2,7,2,1,9999999,7,1,1,1,1,48,48,20000,1,4,1,0,2,1,5,2
57,70735,2,2,5,1,9999999,6,1,0,0,1,48,48,2000,1,19,1,0,2,1,6,2
42,70735,2,8,2,1,232017,6,1,1,2,1,48,48,4000,1,8,1,0,2,1,8,2
40,70725,2,0,5,1,9999999,6,1,9,0,1,48,48,3000,1,2,1,0,2,1,8,2
37,70720,2,2,5,1,8123903,2,1,3,5,6,24,24,40000,1,15,1,0,2,1,6,2
47,70725,2,1,2,2,149907,4,1,9,1,4,24,24,3000,0,15,1,0,2,1,5,2
44,70725,2,2,2,1,9999999,6,1,0,0,4,24,24,2000,0,14,1,0,2,1,5,2
59,70705,2,6,2,2,9999999,6,1,0,0,4,24,24,3500,0,11,1,0,2,1,6,2
49,70725,2,1,3,2,4111936,6,1,9,0,1,48,48,35000,2,11,1,1,2,1,11,2
57,70298,2,7,2,2,9999999,4,1,0,0,4,24,24,3000,0,6,1,0,2,1,5,2
53,70735,2,7,2,2,9999999,6,1,0,0,5,36,36,60000,1,7,1,1,2,1,11,2
56,70735,2,1,2,2,9999999,6,1,3,0,1,48,48,40000,1,14,1,1,2,1,11,2
51,70735,2,3,2,2,5011903,6,1,0,0,7,72,72,5000,0,13,1,0,2,1,10,2
51,70720,2,3,2,2,9999999,6,1,0,0,2,42,42,23000,1,10,1,0,2,1,11,2
43,70725,2,3,2,2,9999999,6,1,3,1,6,24,24,90000,0,19,1,1,2,1,5,2
51,70725,4,0,5,1,9999999,6,1,3,0,6,24,24,6000,0,18,1,0,2,1,8,2
34,70725,2,1,5,1,9999999,5,1,0,0,2,42,42,10000,1,16,1,0,2,1,10,2
37,70725,2,7,4,2,9999999,6,1,0,0,1,48,48,15000,1,3,1,0,2,1,11,2
27,70725,2,6,4,1,232017,7,1,0,0,1,48,48,6000,0,7,1,0,2,1,10,2
26,70735,4,3,2,2,2711019,7,1,3,2,1,48,48,8000,0,5,1,0,2,1,10,2
32,70735,2,12,2,2,219908,6,1,9,0,1,48,48,20000,1,5,1,0,2,1,11,2
57,70735,2,0,2,1,232017,6,1,2,1,1,48,48,10000,0,16,1,0,2,1,10,2
55,70725,2,1,4,2,6999900,6,1,9,3,2,42,42,6000,0,10,1,0,2,1,4,2
51,70725,2,2,2,2,9999999,6,1,2,2,4,24,24,3000,0,18,1,0,2,1,5,2
50,70725,2,1,2,2,9999999,6,1,2,1,4,24,24,3000,0,22,1,0,2,1,5,2
51,70725,4,0,2,1,2400000,7,1,9,0,1,48,48,5000,0,6,1,0,2,1,10,2
60,70706,2,1,2,2,9999999,6,1,0,0,1,48,48,10000,0,6,1,0,2,1,5,2
57,70735,2,0,2,1,232017,6,1,2,2,1,48,48,10000,1,10,1,0,2,1,4,2
29,70735,2,2,4,1,6999900,5,1,0,0,1,48,48,5000,0,4,1,0,2,1,10,2
59,70760,2,1,2,2,149907,6,1,0,0,4,24,24,4000,0,12,1,0,2,1,5,2
34,70735,2,7,4,2,2711019,7,1,3,2,1,48,48,15000,1,9,1,0,2,1,7,2
48,70725,2,6,2,2,129032,4,1,0,0,4,24,24,3000,0,15,1,0,2,1,5,2
57,70725,2,1,2,2,9999999,6,1,3,1,4,24,24,4000,0,11,1,0,2,1,5,2
50,70725,2,4,4,1,6999900,6,1,9,2,2,42,42,5000,1,14,1,0,2,1,7,2
49,70725,2,2,2,1,232017,6,1,9,0,7,72,72,3000,0,10,1,0,2,1,5,2
29,70725,2,4,4,1,9999999,7,1,2,0,3,18,18,10000,0,1,5,1,2,1,5,2
38,70725,2,5,2,1,9115016,7,1,0,0,2,42,42,15000,1,10,1,0,2,1,11,2
55,70735,2,2,2,1,9999999,6,1,1,2,2,42,42,20000,1,16,1,0,2,2,6,2
35,70725,2,2,2,2,9999999,7,1,0,0,1,48,48,5000,1,5,1,0,2,1,5,2
42,70735,2,1,2,1,6999900,7,1,7,6,1,48,48,5000,1,10,1,0,2,1,10,2
24,70735,2,4,2,1,112128,7,1,0,0,1,48,48,4000,1,8,1,0,2,1,8,2
46,70735,2,0,2,1,6999900,6,1,3,3,1,48,48,24000,1,9,1,0,2,1,6,2
54,70725,2,6,2,2,9999999,7,1,0,0,1,48,48,8000,1,6,1,0,2,1,7,2
38,70725,2,5,4,2,6999900,6,1,3,3,1,48,48,3000,1,7,1,0,2,1,5,2
49,70735,2,14,2,2,9999999,6,1,0,0,1,48,48,2000,1,2,1,0,2,1,6,2
57,70110,2,4,2,1,9999999,4,1,8,8,5,36,36,100000,2,7,1,1,2,1,11,2
40,70735,2,7,2,2,4199908,6,1,5,0,1,48,48,12000,1,3,1,0,2,1,7,2
30,70735,2,3,2,2,9999999,5,1,3,3,1,48,48,20000,1,2,1,0,2,1,6,2
25,70735,2,4,2,1,9999999,7,1,3,0,1,48,48,20000,1,4,1,0,2,1,4,2
58,70705,2,3,2,2,6999900,6,1,7,8,9,18,18,75000,1,5,1,1,1,1,8,2
57,70735,2,1,5,1,9999999,6,1,6,6,5,36,36,100000,2,4,1,1,2,1,6,2
38,70735,2,7,2,2,9999999,6,1,3,2,1,48,48,10000,1,3,1,0,2,1,6,2
60,70725,2,2,2,2,9999999,4,1,0,0,4,24,24,3000,0,7,1,0,2,1,5,2
51,70725,2,5,2,1,9999999,6,1,0,0,4,24,24,5000,0,17,1,0,2,1,5,2
58,70735,2,0,2,2,219908,6,1,5,3,6,24,24,15000,0,18,1,0,2,1,5,2
51,70735,2,2,2,1,219908,4,1,0,0,6,24,24,15000,0,19,1,0,2,1,5,2
54,70705,2,1,4,2,149907,6,1,0,0,4,24,24,1500,0,19,1,0,2,1,5,2
57,70735,2,5,2,2,9999999,4,1,3,0,1,48,48,24000,1,8,1,0,2,1,11,2
24,70735,2,2,4,1,9999999,6,1,0,0,1,48,48,5000,1,2,1,0,2,1,10,2
60,70735,2,0,2,2,219908,4,1,9,4,6,24,24,15000,1,15,1,0,2,1,5,2
46,70725,2,5,2,2,9129017,7,1,1,1,2,42,42,20000,1,12,1,0,2,1,6,2
46,70735,2,7,2,1,9999999,6,1,0,0,1,48,48,5000,1,6,1,0,2,1,6,2
34,70735,2,4,2,1,8991011,7,1,9,4,1,48,48,3000,1,9,1,0,2,2,6,2
40,70725,2,4,2,1,9411998,6,1,0,2,2,42,42,15000,1,11,1,0,2,1,6,2
39,70735,2,8,2,1,9999999,6,1,2,0,2,42,42,50000,1,11,1,6,2,1,11,2
40,70735,2,5,2,2,7100001,7,1,1,1,1,48,48,10000,1,7,1,0,2,1,11,2
27,70735,2,2,4,1,6131023,5,1,7,6,1,48,48,6000,1,7,1,0,2,1,9,2
28,70735,2,12,2,1,9999999,6,0,4,0,1,48,48,6000,1,6,1,0,2,1,11,2
52,70725,2,0,2,1,9999999,6,1,9,0,1,48,48,5000,0,5,1,0,2,1,10,2
35,70725,2,5,4,2,7113012,5,1,9,1,1,48,48,10000,0,6,1,0,2,1,11,2
55,70725,2,0,2,1,6999900,6,1,9,2,1,48,48,5000,0,14,1,0,2,1,5,2
55,70725,2,1,4,2,6999900,6,1,9,3,1,48,48,12000,0,10,1,0,2,1,6,2
57,70735,2,2,5,1,9999999,6,1,0,0,4,24,24,5000,0,19,1,0,2,1,5,2
27,70720,2,4,4,1,6131023,5,1,0,0,1,48,48,20000,1,7,1,0,2,1,11,2
46,70725,2,4,2,2,4111936,4,1,1,0,6,24,24,15000,1,18,1,0,2,1,6,2
24,70735,2,2,4,1,6211023,5,1,5,5,1,48,48,5000,0,2,1,0,2,1,7,2
26,70735,4,3,2,2,2711019,7,1,3,2,1,48,48,15000,1,5,1,0,2,1,6,2
52,70725,2,8,2,2,149907,6,1,9,0,1,48,48,5000,0,10,1,0,2,1,5,2
35,70725,2,7,2,2,9999999,7,1,0,0,1,48,48,5000,0,7,1,0,2,1,6,2
49,70725,2,3,2,2,4199908,6,1,9,0,4,24,24,3000,0,7,1,0,2,1,5,2
48,70760,2,2,2,1,9999999,6,1,0,0,3,18,18,3200,0,5,5,0,2,1,3,2
47,70725,2,0,5,1,232017,6,1,3,1,2,42,42,5000,1,14,1,0,2,1,8,2
40,70735,2,8,2,2,9999999,7,1,1,0,1,48,48,15000,0,16,1,0,2,1,6,2
51,70760,2,2,2,2,9999999,6,1,0,0,4,24,24,4200,0,7,1,0,2,1,5,2
39,70735,2,7,2,2,2711019,6,1,0,1,1,48,48,10000,1,13,1,0,2,1,11,2
57,70725,2,2,4,1,9999999,6,1,9,1,1,48,48,5000,0,4,1,0,2,1,7,2
47,70735,2,1,2,1,9999999,6,1,0,0,1,48,48,10000,0,5,1,0,2,1,6,2
35,70735,2,4,2,1,8944098,6,1,0,0,1,48,48,6000,1,5,1,0,2,1,10,2
56,70735,2,4,4,2,9999999,7,1,2,1,1,48,48,4000,0,8,1,0,2,1,6,2
33,70735,2,4,2,2,2633023,5,1,7,5,1,48,48,10000,0,11,1,0,2,1,6,2
33,70735,2,4,2,1,6999900,6,1,3,3,1,48,48,24000,1,7,1,0,2,1,6,2
59,70735,2,1,2,1,9999999,6,1,2,0,1,48,48,10000,1,4,1,0,2,1,11,2
38,70725,2,5,4,2,6999900,6,1,3,3,1,48,48,15000,0,7,1,0,2,1,6,2
49,70735,2,7,2,2,219908,6,1,7,7,1,48,48,25000,1,4,1,0,2,1,5,2
48,70735,2,3,4,1,9999999,6,1,0,1,1,48,48,8000,0,13,1,0,2,1,6,2
41,70735,2,5,2,2,9999999,6,1,9,3,1,48,48,10000,0,5,1,0,2,1,8,2
47,70725,2,1,2,2,149907,4,1,9,1,4,24,24,3000,0,15,1,0,2,1,5,2
48,70725,2,5,2,2,9999999,7,1,3,2,1,48,48,7000,0,5,1,0,2,1,8,2
55,70725,2,5,2,2,9999999,6,1,0,1,1,48,48,4000,0,6,1,0,2,1,8,2
34,70735,2,4,2,1,6225024,5,1,9,4,1,48,48,10000,0,9,1,0,2,1,6,2
47,70735,2,11,2,2,111063,6,1,0,0,2,42,42,10000,1,10,1,0,2,1,11,2
54,70725,2,4,4,2,9999999,4,1,0,0,4,24,24,1500,0,11,1,0,2,1,5,2
45,70725,2,1,2,2,9999999,4,1,3,0,9,18,18,300000,0,4,1,1,1,1,11,2
37,70735,2,4,2,1,9999999,7,1,5,3,1,48,48,30000,1,6,1,0,2,1,5,2
43,70725,2,0,2,1,2071017,6,1,1,0,1,48,48,5000,0,4,1,0,2,1,10,2
33,70725,2,8,2,1,9999999,6,1,2,1,1,48,48,7000,0,4,1,0,2,1,9,2
45,70735,2,2,2,1,2071017,6,1,2,1,6,24,24,10000,0,16,1,0,2,1,10,2
45,70725,2,6,2,2,9999999,7,1,0,0,9,18,18,55000,0,11,1,1,1,1,11,2
40,70725,3,3,2,2,9999999,7,1,3,0,9,18,18,100000,0,4,1,1,1,1,11,2
49,70725,2,2,2,1,232017,6,1,9,0,1,48,48,3000,0,10,1,0,2,1,2,2
25,70735,2,4,2,1,9999999,7,1,3,0,1,48,48,20000,1,4,1,0,2,1,6,2
45,70725,2,6,2,2,9999999,7,1,0,0,2,42,42,6000,1,11,1,0,2,1,8,2
42,70735,2,8,2,1,232017,6,1,1,2,1,48,48,6000,1,8,1,0,2,1,8,2
24,70735,2,4,2,1,112128,7,1,0,0,1,48,48,4000,1,8,1,0,2,1,8,2
38,70735,2,7,2,1,9999999,7,1,3,1,2,42,42,15000,0,8,1,0,2,1,6,2
34,70735,2,4,2,1,8991011,7,1,9,4,9,18,18,66000,1,9,1,1,1,2,6,2
45,70735,2,6,2,1,9999999,6,1,3,4,2,42,42,30000,0,14,1,0,2,1,6,2
54,70705,2,5,4,2,9999999,6,1,0,0,2,42,42,10000,1,10,1,0,2,1,7,2
52,70735,2,0,2,1,2071017,6,1,1,1,1,48,48,14000,0,5,1,0,2,1,6,2
51,70735,2,2,2,2,219908,4,1,9,4,6,24,24,30000,0,12,1,0,2,1,11,2
56,70725,2,2,5,2,9999999,6,1,0,0,1,48,48,2000,1,1,1,0,2,1,6,2
41,70725,2,4,1,1,9411998,7,1,1,2,2,42,42,15000,0,16,1,0,2,1,6,2
35,70735,2,2,4,2,9999999,6,1,3,1,1,48,48,5000,0,2,1,0,2,1,8,2
60,70725,2,1,3,1,6999900,6,1,0,1,1,48,48,7000,1,5,1,0,2,1,11,2
43,70735,2,5,2,2,219908,6,1,9,3,1,48,48,10000,1,4,1,0,2,1,11,2
45,70735,2,2,2,2,9999999,7,1,2,0,1,48,48,15000,0,15,1,0,2,1,8,2
59,70760,2,1,2,2,149907,6,1,0,0,4,24,24,4000,0,12,1,0,2,1,5,2
60,70735,2,2,2,2,9999999,6,1,0,0,3,18,18,5000,0,3,5,1,2,1,2,2
47,70725,2,14,2,2,9999999,5,1,0,0,1,48,48,10000,0,3,1,0,2,1,10,2
57,70725,2,1,2,2,9999999,6,1,3,1,4,24,24,4000,0,11,1,0,2,1,5,2
35,70735,2,4,2,1,2071017,7,1,0,0,1,48,48,5000,0,5,1,0,2,1,8,2
30,70735,2,3,2,2,9999999,5,1,3,3,1,48,48,15000,0,2,1,0,2,1,4,2
50,70725,2,1,2,2,9999999,6,1,2,1,4,24,24,1500,0,22,1,0,2,1,5,2
59,70725,2,1,2,2,9999999,6,1,0,0,4,24,24,3500,0,19,1,0,2,1,5,2
57,70735,2,5,2,2,9999999,4,1,3,0,1,48,48,5000,0,8,1,0,2,1,3,2
48,70725,2,6,2,2,129032,4,1,0,0,4,24,24,3500,0,15,1,0,2,1,5,2
46,70725,2,5,2,2,9129017,7,1,1,1,1,48,48,5000,0,12,1,0,2,1,10,2
54,70735,2,6,2,1,9999999,4,1,0,0,1,48,48,3000,0,15,1,0,2,1,3,2
31,70760,2,2,4,1,9999999,7,1,2,1,1,48,48,5000,0,3,1,0,2,1,10,2
39,70725,2,13,2,2,9999999,6,1,0,0,1,48,48,3000,0,6,1,0,2,1,5,2
42,70735,2,3,2,2,9999999,7,1,0,0,1,48,48,3000,1,4,1,0,2,1,6,2
30,70725,2,5,4,2,2093011,5,1,7,6,1,48,48,2000,0,13,1,0,2,1,3,2
60,70725,2,1,2,2,7100001,6,1,2,2,4,24,24,4800,0,26,1,0,2,1,5,2
51,70725,2,2,2,2,9999999,6,1,2,2,4,24,24,3000,0,18,1,0,2,1,5,2
46,70725,2,3,2,2,9999999,6,1,0,0,4,24,24,2400,0,15,1,0,2,1,5,2
53,70735,2,0,2,1,6999900,6,1,3,3,2,42,42,10000,0,19,1,0,2,1,8,2
31,70735,2,5,2,2,5011903,5,1,9,1,1,48,48,11000,1,6,1,0,2,1,11,2
39,70735,2,5,2,2,9999999,5,1,0,0,8,20,20,100000,1,1,1,1,1,1,11,2
45,70725,2,1,2,2,9999999,7,1,1,1,1,48,48,10000,1,3,1,0,2,1,11,2
41,70725,2,4,2,1,9999999,2,1,2,2,1,48,48,30000,1,1,1,0,2,1,6,2
51,70725,4,0,2,1,2400000,7,1,9,0,1,48,48,5000,0,6,1,0,2,1,10,2
55,70725,2,0,2,1,6999900,6,1,9,2,1,48,48,5000,0,14,1,0,2,1,5,2
57,70735,2,0,2,1,8949888,6,1,1,1,1,48,48,10000,1,11,1,0,2,1,7,2
44,70735,2,4,2,2,100008,6,1,0,0,1,48,48,5000,0,7,1,0,2,1,2,2
51,70725,2,5,2,1,9999999,6,1,0,0,4,24,24,5000,0,17,1,0,2,1,5,2
57,70735,2,0,2,1,6131023,6,1,9,0,1,48,48,3000,0,10,1,0,2,1,4,2
50,70725,2,4,4,1,6999900,6,1,9,2,2,42,42,6000,1,14,1,0,2,1,9,2
53,70735,2,0,2,2,219908,6,1,9,3,8,20,20,100000,1,4,1,1,1,1,5,2
52,70735,2,4,2,2,9999999,6,1,9,0,4,24,24,5000,0,11,1,0,2,1,5,2
57,70735,2,3,2,2,9999999,6,1,4,1,1,48,48,5000,1,4,1,0,2,1,10,2
46,70725,2,3,2,2,9999999,7,1,1,1,1,48,48,25000,1,8,1,0,2,1,8,2
41,70725,2,12,2,1,9999999,7,1,9,1,1,48,48,5000,0,1,1,0,2,1,10,2
32,70735,2,6,2,1,6131023,5,1,5,5,1,48,48,6000,1,10,1,0,2,1,5,2
30,70725,2,5,4,2,2093011,5,1,7,6,1,48,48,3000,0,13,1,0,2,1,6,2
54,70705,2,1,4,2,149907,6,1,0,0,4,24,24,3500,0,19,1,0,2,1,5,2
32,70735,2,12,2,2,219908,6,1,9,0,8,20,20,65000,1,5,1,1,1,1,11,2
58,70735,2,0,2,2,219908,6,1,5,3,6,24,24,15000,0,18,1,0,2,1,5,2
51,70735,2,3,2,2,5011903,6,1,0,0,1,48,48,6000,0,13,1,0,2,1,10,2
51,70735,2,2,2,2,219908,4,1,9,4,6,24,24,10000,0,12,1,0,2,1,11,2
23,70735,2,2,2,1,9999999,5,1,0,0,1,48,48,8000,1,1,1,0,2,1,5,2
37,70735,2,2,4,1,8991011,7,1,9,0,1,48,48,10000,1,2,1,0,2,2,11,2
50,70760,2,3,2,2,9999999,6,1,3,2,1,48,48,20000,1,3,1,0,2,1,11,2
31,70735,2,5,2,2,9999999,7,1,3,2,1,48,48,20000,1,4,1,0,2,1,6,2
27,70725,2,6,4,1,232017,7,1,0,0,1,48,48,3500,0,7,1,0,2,1,6,2
51,70725,4,0,5,1,9999999,6,1,3,0,2,42,42,5000,1,18,1,0,2,1,5,2
35,70735,2,6,4,2,9999999,7,1,6,0,8,20,20,50000,1,1,1,6,1,1,11,2
23,70725,2,3,4,2,7100001,5,1,3,0,9,18,18,70000,1,1,1,1,1,1,6,2
41,70735,2,5,2,2,9999999,7,1,9,4,8,20,20,150000,2,5,1,1,1,1,11,2
37,70750,2,6,2,1,9999999,2,1,2,2,6,24,24,29000,0,17,1,0,2,1,8,2
39,70735,2,8,2,1,9999999,6,1,2,0,2,42,42,30000,1,11,1,0,2,1,11,2
51,70735,2,2,2,1,219908,4,1,0,0,6,24,24,25000,0,19,1,0,2,1,11,2
46,70735,2,2,2,1,232017,6,1,0,0,2,42,42,5000,0,12,1,0,2,1,8,2
43,70725,2,5,4,2,149907,6,1,9,0,1,48,48,12000,1,6,1,0,2,1,3,2
28,70735,2,12,2,1,9999999,6,0,4,0,1,48,48,8000,1,6,1,0,2,1,11,2
33,70735,2,4,2,2,2633023,5,1,7,5,2,42,42,30000,1,11,1,0,2,1,8,2
48,70725,2,4,2,2,6999900,6,1,3,3,1,48,48,35000,1,4,1,1,2,1,6,2
40,70735,2,7,2,2,4199908,6,1,5,0,1,48,48,10000,1,3,1,0,2,1,5,2
57,70735,2,0,2,1,232017,6,1,2,1,1,48,48,5000,0,16,1,0,2,1,8,2
